date,total_users
2019-11-01T00:00:00+00:00,19237
2019-11-02T00:00:00+00:00,19315
2019-11-03T00:00:00+00:00,19382
2019-11-04T00:00:00+00:00,19451
2019-11-05T00:00:00+00:00,19530
2019-11-06T00:00:00+00:00,19597
2019-11-07T00:00:00+00:00,19646
2019-11-08T00:00:00+00:00,19720
2019-11-09T00:00:00+00:00,19788
2019-11-10T00:00:00+00:00,19830
2019-11-11T00:00:00+00:00,19889
2019-11-12T00:00:00+00:00,19942
2019-11-13T00:00:00+00:00,19998
2019-11-14T00:00:00+00:00,20073
2019-11-15T00:00:00+00:00,20159
2019-11-16T00:00:00+00:00,20228
2019-11-17T00:00:00+00:00,20290
2019-11-18T00:00:00+00:00,20377
2019-11-19T00:00:00+00:00,20453
2019-11-20T00:00:00+00:00,20525
2019-11-21T00:00:00+00:00,20588
2019-11-22T00:00:00+00:00,20639
2019-11-23T00:00:00+00:00,20679
2019-11-24T00:00:00+00:00,20722
2019-11-25T00:00:00+00:00,20767
2019-11-26T00:00:00+00:00,20833
2019-11-27T00:00:00+00:00,20894
2019-11-28T00:00:00+00:00,20941
2019-11-29T00:00:00+00:00,20983
2019-11-30T00:00:00+00:00,21015
2019-12-01T00:00:00+00:00,21048
2019-12-02T00:00:00+00:00,21087
2019-12-03T00:00:00+00:00,21134
2019-12-04T00:00:00+00:00,21170
2019-12-05T00:00:00+00:00,21205
2019-12-06T00:00:00+00:00,21241
2019-12-07T00:00:00+00:00,21278
2019-12-08T00:00:00+00:00,21303
2019-12-09T00:00:00+00:00,21348
2019-12-10T00:00:00+00:00,21391
2019-12-11T00:00:00+00:00,21483
2019-12-12T00:00:00+00:00,21512
2019-12-13T00:00:00+00:00,21555
2019-12-14T00:00:00+00:00,21585
2019-12-15T00:00:00+00:00,21611
2019-12-16T00:00:00+00:00,21887
2019-12-17T00:00:00+00:00,21944
2019-12-18T00:00:00+00:00,21984
2019-12-19T00:00:00+00:00,22014
2019-12-20T00:00:00+00:00,22042
2019-12-21T00:00:00+00:00,22054
2019-12-22T00:00:00+00:00,22080
2019-12-23T00:00:00+00:00,22109
2019-12-24T00:00:00+00:00,22149
2019-12-25T00:00:00+00:00,22180
2019-12-26T00:00:00+00:00,22210
2019-12-27T00:00:00+00:00,22237
2019-12-28T00:00:00+00:00,22264
2019-12-29T00:00:00+00:00,22299
2019-12-30T00:00:00+00:00,22318
2019-12-31T00:00:00+00:00,22347
2020-01-01T00:00:00+00:00,22378
2020-01-02T00:00:00+00:00,22405
2020-01-03T00:00:00+00:00,22443
2020-01-04T00:00:00+00:00,22469
2020-01-05T00:00:00+00:00,22517
2020-01-06T00:00:00+00:00,22559
2020-01-07T00:00:00+00:00,22601
2020-01-08T00:00:00+00:00,22639
2020-01-09T00:00:00+00:00,22672
2020-01-10T00:00:00+00:00,22716
2020-01-11T00:00:00+00:00,22757
2020-01-12T00:00:00+00:00,22795
2020-01-13T00:00:00+00:00,22849
2020-01-14T00:00:00+00:00,22888
2020-01-15T00:00:00+00:00,22941
2020-01-16T00:00:00+00:00,22980
2020-01-17T00:00:00+00:00,23018
2020-01-18T00:00:00+00:00,23061
2020-01-19T00:00:00+00:00,23095
2020-01-20T00:00:00+00:00,23147
2020-01-21T00:00:00+00:00,23188
2020-01-22T00:00:00+00:00,23224
2020-01-23T00:00:00+00:00,23262
2020-01-24T00:00:00+00:00,23299
2020-01-25T00:00:00+00:00,23324
2020-01-26T00:00:00+00:00,23349
2020-01-27T00:00:00+00:00,23391
2020-01-28T00:00:00+00:00,23443
2020-01-29T00:00:00+00:00,23490
2020-01-30T00:00:00+00:00,23540
2020-01-31T00:00:00+00:00,23577
2020-02-01T00:00:00+00:00,23616
2020-02-02T00:00:00+00:00,23654
2020-02-03T00:00:00+00:00,23697
2020-02-04T00:00:00+00:00,23762
2020-02-05T00:00:00+00:00,23797
2020-02-06T00:00:00+00:00,23864
2020-02-07T00:00:00+00:00,23922
2020-02-08T00:00:00+00:00,23979
2020-02-09T00:00:00+00:00,24035
2020-02-10T00:00:00+00:00,24094
2020-02-11T00:00:00+00:00,24165
2020-02-12T00:00:00+00:00,24257
2020-02-13T00:00:00+00:00,24330
2020-02-14T00:00:00+00:00,24401
2020-02-15T00:00:00+00:00,24484
2020-02-16T00:00:00+00:00,24561
2020-02-17T00:00:00+00:00,24614
2020-02-18T00:00:00+00:00,24688
2020-02-19T00:00:00+00:00,24747
2020-02-20T00:00:00+00:00,24809
2020-02-21T00:00:00+00:00,24857
2020-02-22T00:00:00+00:00,24903
2020-02-23T00:00:00+00:00,24957
2020-02-24T00:00:00+00:00,25009
2020-02-25T00:00:00+00:00,25057
