date,total_users
2020-10-05T00:00:00+00:00,384124
2020-10-06T00:00:00+00:00,388444
2020-10-07T00:00:00+00:00,392096
2020-10-08T00:00:00+00:00,395668
2020-10-09T00:00:00+00:00,399968
2020-10-10T00:00:00+00:00,404733
2020-10-11T00:00:00+00:00,409390
2020-10-12T00:00:00+00:00,412826
2020-10-13T00:00:00+00:00,416682
2020-10-14T00:00:00+00:00,420250
2020-10-15T00:00:00+00:00,424471
2020-10-16T00:00:00+00:00,428389
2020-10-17T00:00:00+00:00,432798
2020-10-18T00:00:00+00:00,436901
2020-10-19T00:00:00+00:00,440931
2020-10-20T00:00:00+00:00,444333
2020-10-21T00:00:00+00:00,447850
2020-10-22T00:00:00+00:00,451519
2020-10-23T00:00:00+00:00,455097
2020-10-24T00:00:00+00:00,458699
2020-10-25T00:00:00+00:00,462611
2020-10-26T00:00:00+00:00,466261
2020-10-27T00:00:00+00:00,470152
2020-10-28T00:00:00+00:00,474075
2020-10-29T00:00:00+00:00,477914
2020-10-30T00:00:00+00:00,482297
2020-10-31T00:00:00+00:00,486730
2020-11-01T00:00:00+00:00,491192
2020-11-02T00:00:00+00:00,494459
2020-11-03T00:00:00+00:00,497514
2020-11-04T00:00:00+00:00,500603
2020-11-05T00:00:00+00:00,503609
2020-11-06T00:00:00+00:00,506303
2020-11-07T00:00:00+00:00,508683
2020-11-08T00:00:00+00:00,511436
2020-11-09T00:00:00+00:00,513978
2020-11-10T00:00:00+00:00,516979
2020-11-11T00:00:00+00:00,519440
2020-11-12T00:00:00+00:00,522037
2020-11-13T00:00:00+00:00,525044
2020-11-14T00:00:00+00:00,527830
2020-11-15T00:00:00+00:00,530878
2020-11-16T00:00:00+00:00,534151
2020-11-17T00:00:00+00:00,537627
2020-11-18T00:00:00+00:00,540603
2020-11-19T00:00:00+00:00,543887
2020-11-20T00:00:00+00:00,546811
2020-11-21T00:00:00+00:00,549506
2020-11-22T00:00:00+00:00,552276
2020-11-23T00:00:00+00:00,555124
2020-11-24T00:00:00+00:00,557723
2020-11-25T00:00:00+00:00,560532
2020-11-26T00:00:00+00:00,563012
2020-11-27T00:00:00+00:00,565433
2020-11-28T00:00:00+00:00,567967
2020-11-29T00:00:00+00:00,570586
2020-11-30T00:00:00+00:00,573220
2020-12-01T00:00:00+00:00,575871
2020-12-02T00:00:00+00:00,579457
2020-12-03T00:00:00+00:00,582779
2020-12-04T00:00:00+00:00,585791
2020-12-05T00:00:00+00:00,588940
2020-12-06T00:00:00+00:00,592528
2020-12-07T00:00:00+00:00,595812
2020-12-08T00:00:00+00:00,599264
2020-12-09T00:00:00+00:00,604544
2020-12-10T00:00:00+00:00,608412
2020-12-11T00:00:00+00:00,611308
2020-12-12T00:00:00+00:00,614349
2020-12-13T00:00:00+00:00,617205
2020-12-14T00:00:00+00:00,620011
2020-12-15T00:00:00+00:00,622965
2020-12-16T00:00:00+00:00,626219
2020-12-17T00:00:00+00:00,629371
2020-12-18T00:00:00+00:00,632829
2020-12-19T00:00:00+00:00,636165
2020-12-20T00:00:00+00:00,639955
2020-12-21T00:00:00+00:00,643470
2020-12-22T00:00:00+00:00,647120
2020-12-23T00:00:00+00:00,650129
2020-12-24T00:00:00+00:00,653528
2020-12-25T00:00:00+00:00,657575
2020-12-26T00:00:00+00:00,661968
2020-12-27T00:00:00+00:00,665692
2020-12-28T00:00:00+00:00,669913
2020-12-29T00:00:00+00:00,674196
2020-12-30T00:00:00+00:00,678977
2020-12-31T00:00:00+00:00,683822
2021-01-01T00:00:00+00:00,687712
2021-01-02T00:00:00+00:00,691500
2021-01-03T00:00:00+00:00,694739
2021-01-04T00:00:00+00:00,697542
2021-01-05T00:00:00+00:00,701125
2021-01-06T00:00:00+00:00,704589
2021-01-07T00:00:00+00:00,707763
2021-01-08T00:00:00+00:00,711358
2021-01-09T00:00:00+00:00,715762
2021-01-10T00:00:00+00:00,719677
2021-01-11T00:00:00+00:00,721985
2021-01-12T00:00:00+00:00,725364
2021-01-13T00:00:00+00:00,728728
2021-01-14T00:00:00+00:00,732302
2021-01-15T00:00:00+00:00,735833
2021-01-16T00:00:00+00:00,740112
2021-01-17T00:00:00+00:00,745030
2021-01-18T00:00:00+00:00,749871
2021-01-19T00:00:00+00:00,754191
2021-01-20T00:00:00+00:00,758807
2021-01-21T00:00:00+00:00,762696
2021-01-22T00:00:00+00:00,766291
2021-01-23T00:00:00+00:00,770524
2021-01-24T00:00:00+00:00,775049
2021-01-25T00:00:00+00:00,779566
2021-01-26T00:00:00+00:00,783912
2021-01-27T00:00:00+00:00,788139
2021-01-28T00:00:00+00:00,792591
2021-01-29T00:00:00+00:00,796853
2021-01-30T00:00:00+00:00,802579
2021-01-31T00:00:00+00:00,809180
2021-02-01T00:00:00+00:00,815294
2021-02-02T00:00:00+00:00,820750
2021-02-03T00:00:00+00:00,826840
2021-02-04T00:00:00+00:00,832157
2021-02-05T00:00:00+00:00,838639
2021-02-06T00:00:00+00:00,844485
2021-02-07T00:00:00+00:00,850666
2021-02-08T00:00:00+00:00,856046
2021-02-09T00:00:00+00:00,861971
2021-02-10T00:00:00+00:00,867259
2021-02-11T00:00:00+00:00,873635
2021-02-12T00:00:00+00:00,880703
2021-02-13T00:00:00+00:00,888580
2021-02-14T00:00:00+00:00,895356
2021-02-15T00:00:00+00:00,900697
2021-02-16T00:00:00+00:00,906799
2021-02-17T00:00:00+00:00,912728
2021-02-18T00:00:00+00:00,919062
2021-02-19T00:00:00+00:00,924535
2021-02-20T00:00:00+00:00,929737
2021-02-21T00:00:00+00:00,935752
2021-02-22T00:00:00+00:00,941290
2021-02-23T00:00:00+00:00,944943
2021-02-24T00:00:00+00:00,951257
2021-02-25T00:00:00+00:00,956616
2021-02-26T00:00:00+00:00,961170
2021-02-27T00:00:00+00:00,966366
2021-02-28T00:00:00+00:00,971494
2021-03-01T00:00:00+00:00,976634
2021-03-02T00:00:00+00:00,981403
2021-03-03T00:00:00+00:00,986743
2021-03-04T00:00:00+00:00,992374
2021-03-05T00:00:00+00:00,997703
2021-03-06T00:00:00+00:00,1003438
2021-03-07T00:00:00+00:00,1010450
2021-03-08T00:00:00+00:00,1017286
2021-03-09T00:00:00+00:00,1024056
2021-03-10T00:00:00+00:00,1030617
2021-03-11T00:00:00+00:00,1037343
2021-03-12T00:00:00+00:00,1047293
2021-03-13T00:00:00+00:00,1055922
2021-03-14T00:00:00+00:00,1065184
2021-03-15T00:00:00+00:00,1074960
2021-03-16T00:00:00+00:00,1083618
2021-03-17T00:00:00+00:00,1091865
2021-03-18T00:00:00+00:00,1099690
2021-03-19T00:00:00+00:00,1107894
2021-03-20T00:00:00+00:00,1117416
2021-03-21T00:00:00+00:00,1125655
2021-03-22T00:00:00+00:00,1135034
2021-03-23T00:00:00+00:00,1143261
2021-03-24T00:00:00+00:00,1150949
2021-03-25T00:00:00+00:00,1157938
2021-03-26T00:00:00+00:00,1165356
2021-03-27T00:00:00+00:00,1173426
2021-03-28T00:00:00+00:00,1180778
2021-03-29T00:00:00+00:00,1187961
2021-03-30T00:00:00+00:00,1195161
2021-03-31T00:00:00+00:00,1203313
2021-04-01T00:00:00+00:00,1212083
2021-04-02T00:00:00+00:00,1218816
2021-04-03T00:00:00+00:00,1225879
2021-04-04T00:00:00+00:00,1233264
2021-04-05T00:00:00+00:00,1240147
2021-04-06T00:00:00+00:00,1246950
2021-04-07T00:00:00+00:00,1252849
2021-04-08T00:00:00+00:00,1259186
2021-04-09T00:00:00+00:00,1264993
2021-04-10T00:00:00+00:00,1270700
2021-04-11T00:00:00+00:00,1277156
2021-04-12T00:00:00+00:00,1283481
2021-04-13T00:00:00+00:00,1290022
2021-04-14T00:00:00+00:00,1296424
2021-04-15T00:00:00+00:00,1303452
2021-04-16T00:00:00+00:00,1314638
2021-04-17T00:00:00+00:00,1333028
2021-04-18T00:00:00+00:00,1346660
2021-04-19T00:00:00+00:00,1362422
2021-04-20T00:00:00+00:00,1380704
2021-04-21T00:00:00+00:00,1396938
2021-04-22T00:00:00+00:00,1409549
2021-04-23T00:00:00+00:00,1420163
2021-04-24T00:00:00+00:00,1432366
2021-04-25T00:00:00+00:00,1443466
2021-04-26T00:00:00+00:00,1454699
2021-04-27T00:00:00+00:00,1466494
2021-04-28T00:00:00+00:00,1477802
2021-04-29T00:00:00+00:00,1489696
2021-04-30T00:00:00+00:00,1502680
2021-05-01T00:00:00+00:00,1515403
2021-05-02T00:00:00+00:00,1528984
2021-05-03T00:00:00+00:00,1537259
